date,EWJ,FEZ,SPY
2019-12-04 16:00:00,0.10738464206490818,0.12018643892839993,0.11939785714425923
2019-12-05 16:00:00,0.10680851600572297,0.11921493075903673,0.11847151897246817
2019-12-06 16:00:00,0.10848010299488345,0.11887562685448648,0.11895408501712368
2019-12-09 16:00:00,0.108188726697172,0.11876204590902173,0.1181479802312374
2019-12-10 16:00:00,0.10730303101759549,0.1178969081958735,0.11719746886956595
2019-12-11 16:00:00,0.10651006837996621,0.11814695334928277,0.1163759730329886
2019-12-12 16:00:00,0.10575387907943049,0.11859877153020136,0.11674004919387247
2019-12-13 16:00:00,0.1050207947816941,0.11809875264113805,0.1157856130997094
2019-12-16 16:00:00,0.10457497675979606,0.11892034705907492,0.11567848585186853
2019-12-17 16:00:00,0.10380681873506234,0.11854277993880298,0.11472724758928625
2019-12-18 16:00:00,0.1032712423005971,0.11780585531908841,0.11378304545332601
2019-12-19 16:00:00,0.10244147809766617,0.11683732008173384,0.1131536706172731
2019-12-20 16:00:00,0.10160740183698257,0.11632415293107223,0.11257556967972912
2019-12-23 16:00:00,0.10078543197711988,0.11536782186982267,0.11169217928828849
2019-12-24 13:00:00,0.10028854179894818,0.11447187571347925,0.11077290453142298
2019-12-26 16:00:00,0.09961301391318768,0.1141652664979307,0.11039268269196532
2019-12-27 16:00:00,0.09886412045272663,0.1134403192200621,0.10948524326417601
2019-12-30 16:00:00,0.09970349965495351,0.11376646864173555,0.10916079393254052
2019-12-31 16:00:00,0.0990989101625236,0.1132736962334012,0.10837487420500284
2020-01-02 16:00:00,0.10055896916340422,0.11475654615403705,0.1091506846023256
2020-01-03 16:00:00,0.10221811878963162,0.1167682858980605,0.10934092977154852
2020-01-06 16:00:00,0.10163286746499235,0.1158598849513333,0.10871786579967414
2020-01-07 16:00:00,0.10085441198033418,0.11547613439114658,0.10797440345844014
2020-01-08 16:00:00,0.10002490351409649,0.11496317821578039,0.10763219816071659
2020-01-09 16:00:00,0.10023307622493245,0.1143315126342244,0.10763233209288187
2020-01-10 16:00:00,0.10042311366627794,0.11357402513087632,0.10690657659016442
2020-01-13 16:00:00,0.10027103825767149,0.11274929755806636,0.10694412652897384
2020-01-14 16:00:00,0.09944806684253138,0.1120374234366038,0.10610917200910369
2020-01-15 16:00:00,0.09891183959098877,0.11117007566211295,0.1053360251272079
2020-01-16 16:00:00,0.09810720139350218,0.11070654602689459,0.10582833509630703
2020-01-17 16:00:00,0.09730925068254183,0.11015914337643917,0.1051477909503085
2020-01-21 16:00:00,0.09712050524769503,0.1111197963641125,0.10435828178447767
2020-01-22 16:00:00,0.09676290608022735,0.11045988074440238,0.10349964220261823
2020-01-23 16:00:00,0.09599608697436904,0.10971597291753939,0.10267424275718057
2020-01-24 16:00:00,0.09552681586950698,0.10886991984501534,0.10342097088900686
2020-01-27 16:00:00,0.10154025570744415,0.11873356846183385,0.10761981356650531
2020-01-28 16:00:00,0.10231450866472297,0.119929439389625,0.10883843836705001
2020-01-29 16:00:00,0.1016834271395162,0.11898182990173921,0.10795568758020956
2020-01-30 16:00:00,0.10088443252651207,0.11802017412225152,0.10727014974066462
2020-01-31 16:00:00,0.10542950693706436,0.1225334419360781,0.11260699051558458
2020-02-03 16:00:00,0.10570229051352327,0.12184580208743163,0.11269619766016681
2020-02-04 16:00:00,0.10924563842020238,0.12586388510604857,0.11598223706575465
2020-02-05 16:00:00,0.10987053443880329,0.12673049664352526,0.11739793718183394
2020-02-06 16:00:00,0.11004156943398927,0.12617430877345404,0.11663236450533379
2020-02-07 16:00:00,0.11088745014261175,0.12591846847834373,0.11617853965925609
2020-02-10 16:00:00,0.11000080006126785,0.12491870654583721,0.11621712521078525
2020-02-11 16:00:00,0.10957731579641372,0.12425913137944176,0.1153143984025362
2020-02-12 16:00:00,0.10912300194147184,0.12372829867800947,0.11511255638513276
2020-02-13 16:00:00,0.10967729022161063,0.1236171218885873,0.11418570538899223
2020-02-14 16:00:00,0.10982953776299431,0.122599679715108,0.11329269537148626
2020-02-18 16:00:00,0.11304880338791476,0.12192587944772675,0.11248224792884522
2020-02-19 16:00:00,0.11217389845693533,0.12138507580707167,0.11197893858386056
2020-02-20 16:00:00,0.11201732095843331,0.12098644056095607,0.11137076139119396
2020-02-21 16:00:00,0.11240109660660869,0.12070575390720109,0.11241991375746414
2020-02-24 16:00:00,0.13086753709470886,0.14849537516279637,0.13028846734169594
2020-02-25 16:00:00,0.12983346432980505,0.1561907112479904,0.1431436105649241
2020-02-26 16:00:00,0.12915610332878194,0.1549061270358458,0.1421621681773325
2020-02-27 16:00:00,0.14578152933054855,0.16411963699081628,0.16796294675790494
2020-02-28 16:00:00,0.14459995555508187,0.16357854784569092,0.16679926230860137
2020-03-02 16:00:00,0.14569681301265153,0.1681126618883032,0.18738646737456413
2020-03-03 16:00:00,0.14684483856331693,0.16900670544224547,0.1947430015817646
2020-03-04 16:00:00,0.15218178981112243,0.18322873816080545,0.21119169563768483
2020-03-05 16:00:00,0.15535677561755473,0.19427552985457963,0.22008115892761787
2020-03-06 16:00:00,0.15530937418446364,0.19618846221738778,0.22084075408220324
2020-03-09 16:00:00,0.18560676651562716,0.2718892267429346,0.27049211016642
2020-03-10 16:00:00,0.19381824443340795,0.2771805206739832,0.28814549104637033
2020-03-11 16:00:00,0.20416170703579423,0.296004027744914,0.3024631864031474
2020-03-12 16:00:00,0.28409925590770146,0.38776696898480445,0.35749307570723987
2020-03-13 16:00:00,0.2895463266484871,0.40466791083867076,0.3948369577241598
2020-03-16 16:00:00,0.31688007751629804,0.4640703764232058,0.4503388320079572
2020-03-17 16:00:00,0.3297067795461433,0.4720660287546728,0.459916603950023
2020-03-18 16:00:00,0.32981286325746667,0.49361492574222066,0.4675967028552168
2020-03-19 16:00:00,0.32832845014446205,0.49046164658172536,0.46376821741893615
2020-03-20 16:00:00,0.32566401393313843,0.48645670477994096,0.4682175443212792
2020-03-23 16:00:00,0.32367710262913185,0.4830368287224948,0.46726270514578944
2020-03-24 16:00:00,0.350673585643709,0.5158119457271485,0.49866579976622316
2020-03-25 16:00:00,0.3498917675865919,0.5171105424010145,0.49549659804328927
2020-03-26 16:00:00,0.35339419769638664,0.5198989566687259,0.5055458243074916
2020-03-27 16:00:00,0.35049395961220275,0.5218704458526997,0.5050266144232533
2020-03-30 16:00:00,0.3484861880630244,0.5186429132553901,0.5052006664276987
2020-03-31 16:00:00,0.3501294176047169,0.5147807196131836,0.5019576420757734
2020-04-01 16:00:00,0.3604628152715362,0.520892153596265,0.5061603851065478
2020-04-02 16:00:00,0.35843478072149754,0.5174608832895742,0.5041806067527339
2020-04-03 16:00:00,0.35840385352883125,0.5143487108872687,0.5008931995949766
